,excess_portfolio_return
2004-10-25,0.0020587635233590457
2004-10-26,0.0053913774280198
2004-10-27,-4.314538008890874e-05
2004-10-28,0.0008071049119113055
2004-10-29,0.005577414631003801
2004-11-01,-5.14174922549428e-05
2004-11-02,-0.007270805093883733
2004-11-03,0.0083215810882315
2004-11-04,0.0117035958209808
2004-11-05,0.0038420643391812
2004-11-08,-0.0012568745504999066
2004-11-09,0.001905313231479572
2004-11-10,-0.002571212861523847
2004-11-12,0.012754994302216499
2004-11-15,-0.0012859372413352
2004-11-16,-0.0024247510845427705
2004-11-17,0.0060979778973393
2004-11-18,-0.002257065827770631
2004-11-19,-0.0036814501300468
2004-11-22,0.0028420112862385
2004-11-23,-0.001428325343425699
2004-11-24,0.0028902680093843398
2004-11-26,0.0025892239519579923
2004-11-29,-9.766453221788588e-05
2004-11-30,-0.0041005163935798
2004-12-01,0.013961780693184555
2004-12-02,-0.0051145788038377835
2004-12-03,0.004843332193367536
2004-12-06,-0.0036874603269874996
2004-12-07,-0.0067510084162011
2004-12-08,-0.014136093534945804
2004-12-09,-0.0064758216530841324
2004-12-10,-0.0018474685580589375
2004-12-13,0.0065688282580826
2004-12-14,-0.0011831923998881
2004-12-15,0.005102465562612623
2004-12-16,-0.006016542017440199
2004-12-17,0.0002867717609442861
2004-12-20,0.0019082268446330999
2004-12-21,0.005927789315977205
2004-12-22,-0.00021439853381054495
2004-12-23,0.0020017108609491
2004-12-27,0.0002741296603239
2004-12-28,0.003292399375058568
2004-12-29,-0.0074205073902344
2004-12-30,0.0005374004297476732
2004-12-31,0.000679092401535
2005-01-03,-0.0131882906412151
2005-01-04,-0.0071406439913342
2005-01-05,1.5655791801230043e-05
2005-01-06,-0.0023739735048541677
2005-01-07,-0.002424654507760266
2005-01-10,0.0017167748290643
2005-01-11,0.0027811293530576224
2005-01-12,0.004019540908533019
2005-01-13,-0.0033113665901633176
2005-01-14,-0.002551150825781
2005-01-18,0.0061917971535789
2005-01-19,-0.0050081896278698365
2005-01-20,-0.0033066867158633
2005-01-21,0.004009792000668139
2005-01-24,6.99403245354e-05
2005-01-25,-0.0030468435223343256
2005-01-26,0.005334127938202
2005-01-27,-0.0010667473572805288
2005-01-28,-0.0008921306952939
2005-01-31,0.0011494592262410999
2005-02-01,0.0028605644515780427
2005-02-02,0.001455687833200025
2005-02-03,-0.004516369871389
2005-02-04,0.003486372241875368
2005-02-07,-0.0029959264229135
2005-02-08,0.00034887809791739636
2005-02-09,-0.0012031235500419295
2005-02-10,0.009113037344521796
2005-02-11,0.007787789466780808
2005-02-14,0.0041499897399137
2005-02-15,0.0019634954950179346
2005-02-16,-0.003569943628983959
2005-02-17,-0.0007122463307648011
2005-02-18,-0.000863872674438191
2005-02-22,-0.0017867733509805
2005-02-23,0.00026299627584494393
2005-02-24,0.0008194178273146123
2005-02-25,0.004063719885912521
2005-02-28,-0.0033394207727885
2005-03-01,0.0004945442211831572
2005-03-02,0.0009919011806314001
2005-03-03,-0.00345426419756164
2005-03-04,0.009272386054822754
2005-03-07,0.0011409004804966
2005-03-08,0.002405603979067837
2005-03-09,-0.005003516675404153
2005-03-10,0.0008948561164362853
2005-03-11,-0.0021034182941290997
2005-03-14,-0.0020261903056432
2005-03-15,-0.00283338727632872
2005-03-16,-0.0025566735853556864
2005-03-17,-0.002053323267004537
2005-03-18,-0.000479768254355115
2005-03-21,-0.0110728259593649
2005-03-22,-0.010035714151709896
2005-03-23,-3.995699264790289e-06
2005-03-24,-0.0019049732670693
2005-03-28,0.001020197286596
2005-03-29,-0.0009315264782588841
2005-03-30,0.009401574994120063
2005-03-31,0.0005420540895973
2005-04-01,-0.006252592247778479
2005-04-04,0.00036333468652679997
2005-04-05,0.0020481288774695998
2005-04-06,0.004015865357334527
2005-04-07,0.0005896596799807999
2005-04-08,-0.0012906099918647822
2005-04-11,0.002685719753311
2005-04-12,0.0028377668985324804
2005-04-13,-0.0036606623250686606
2005-04-14,-0.009702818030236742
2005-04-15,-0.00643463649732569
2005-04-18,0.0028790472454268
2005-04-19,0.008609683840301051
2005-04-20,-0.0040919066808346
2005-04-21,0.0035091814989570997
2005-04-22,0.0002466124764348
2005-04-25,0.0036963307518938005
2005-04-26,-0.0025063661182093
2005-04-27,-0.0010248720462694
2005-04-28,-0.007729718308757
2005-04-29,0.005302137345482599
2005-05-02,-0.0004539546430873
2005-05-03,0.00034968854237330004
2005-05-04,0.0089222314513179
2005-05-05,-0.0006546354147674001
2005-05-06,-0.006364379055200709
2005-05-09,0.0051375018757148
2005-05-10,-0.0032441717420941046
2005-05-11,0.0014507536408706
2005-05-12,-0.008509811768879858
2005-05-13,-0.0028713361128584
2005-05-16,0.0059580756597116995
2005-05-17,0.004263617503918291
2005-05-18,0.010139001233995406
2005-05-19,-0.0014330481807232243
2005-05-20,-0.005569067652477365
2005-05-23,0.0022134424488788
2005-05-24,0.0006709072557145
2005-05-25,0.002730091261246
2005-05-26,0.0006008909672839381
2005-05-27,0.003713067928338179
2005-05-31,-0.0004543964103892
2005-06-01,0.0054303001634138
2005-06-02,0.0028732225329788884
2005-06-03,-0.00481339581946457
2005-06-06,0.0022412345673592997
2005-06-07,-0.0019088270968432783
2005-06-08,-0.0014391141645456258
2005-06-09,-0.0015326666128878
2005-06-10,-0.00017833949769568096
2005-06-13,0.0007067693364537
2005-06-14,-0.0005984215238005
2005-06-15,0.003406423648143184
2005-06-16,0.0043716688146658
2005-06-17,0.0024728859356801304
2005-06-20,-0.0016374421722998
2005-06-21,0.0012130464422695725
2005-06-22,-0.0003451858378634374
2005-06-23,-0.004211443038205962
2005-06-24,-0.003129154053618646
2005-06-27,-0.0018010838327228
2005-06-28,-0.0005439296508953526
2005-06-29,0.0003271689933379857
2005-06-30,-0.005105412148828091
2005-07-01,-0.006809685718249883
2005-07-05,0.0011409992275782
2005-07-06,-0.0023403174768964
2005-07-07,0.0020725593998493
2005-07-08,0.004678692669365599
2005-07-11,0.0053383129198034006
2005-07-12,-0.00021826267846922364
2005-07-13,-0.00038510615650361673
2005-07-14,-0.0007669188691344487
2005-07-15,0.0015136417743233147
2005-07-18,-0.0033614643532212
2005-07-19,0.0007234029785562245
2005-07-20,0.0059477874080153
2005-07-21,-0.002444823575711427
2005-07-22,0.001404709616530985
2005-07-25,-0.0018757702217847001
2005-07-26,-0.0026585095971865588
2005-07-27,0.002198403725658583
2005-07-28,0.0061961644943176
2005-07-29,-0.0035316935995155
2005-08-01,0.001749170762734488
2005-08-02,0.001669551347847
2005-08-03,0.0027525311193040865
2005-08-04,-0.0045423190793683
2005-08-05,-0.006021251781313157
2005-08-08,-0.0046150641867333
2005-08-09,0.0033072897017785
2005-08-10,0.0010255290454605345
2005-08-11,0.0073324258304533
2005-08-12,-0.0035875319948763
2005-08-15,-0.0019693144666038
2005-08-16,-0.0012998503791028
2005-08-17,-0.002597262006036
2005-08-18,0.0008263128685375
2005-08-19,-0.0007720725522930092
2005-08-22,0.0023905723988150002
2005-08-23,-0.003570426799791298
2005-08-24,-0.0048071116851992005
2005-08-25,-0.0007201336505322772
2005-08-26,-0.006115842649640099
2005-08-29,0.0029944933502025002
2005-08-30,-0.0027514602659231427
2005-08-31,0.0074061590481242995
2005-09-01,0.0056361750516872
2005-09-02,-0.00011175550900783243
2005-09-06,0.0044965852022235
2005-09-07,0.0004942570042311999
2005-09-08,-0.0025349574810256
2005-09-09,0.0040857760876704
2005-09-12,-0.0004205745873552
2005-09-13,-0.0055215533874914
2005-09-14,0.0003610193139285
2005-09-15,0.0024602916024406
2005-09-16,0.008915283376410095
2005-09-19,-0.0006106841430748
2005-09-20,-0.0042205580261695
2005-09-21,0.0006130742992934
2005-09-22,-0.0015573034482737
2005-09-23,-0.0029315907641856
2005-09-26,0.0008259658695111001
2005-09-27,-0.0023749789715678
2005-09-28,0.0019256374200107
2005-09-29,0.00797335719734593
2005-09-30,-0.0022635285486173693
2005-10-03,-0.0039652994152507
2005-10-04,-0.005107752820502201
2005-10-05,-0.0039676946766582
2005-10-06,0.005336714006500399
2005-10-07,0.004420171792770547
2005-10-11,-0.0021608573047983
2005-10-12,-0.0047096714271843
2005-10-13,0.0002969742077669
2005-10-14,0.00484705190618706
2005-10-17,0.0023033445934322
2005-10-18,-0.004154919207543795
2005-10-19,0.001359176232327
2005-10-20,-0.005850886435067501
2005-10-21,0.0030183167216493996
2005-10-24,0.006090732358351
2005-10-25,0.0025280935555168993
2005-10-26,-0.0022493701771931
2005-10-27,-0.0017740953933807
2005-10-28,0.0073001121197559
2005-10-31,-0.0051245224253603
2005-11-01,-0.006279231617031
2005-11-02,0.005903341895958189
2005-11-03,0.0006734907528074
2005-11-04,-0.0008780272379769256
2005-11-07,0.0034525130292301
2005-11-08,-1.9238551685333804e-06
2005-11-09,0.0034253620854796255
2005-11-10,0.0058489109584505
2005-11-14,0.002072526665231
2005-11-15,-0.0006160684147455667
2005-11-16,0.0078914795522092
2005-11-17,0.006600574492718001
2005-11-18,0.0011805607955078
2005-11-21,0.006646247453655899
2005-11-22,0.0040882276251555
2005-11-23,-0.0004330937087295
2005-11-25,0.0041745736088604
2005-11-28,0.0005669180017123
2005-11-29,-0.0017162497442103999
2005-11-30,-0.007157576396469976
2005-12-01,0.011286472231113844
2005-12-02,0.0001212706118293
2005-12-05,0.0018069157092074
2005-12-06,0.0026188223764771
2005-12-07,7.408845029504172e-05
2005-12-08,0.0026640873734891
2005-12-09,0.0032914571219636
2005-12-12,-0.0050710054470939
2005-12-13,-0.002777150434223449
2005-12-14,-0.0018248547055537
2005-12-15,0.0008153693270283885
2005-12-16,-0.00012203412235544287
2005-12-19,-0.0016937213658006999
2005-12-20,-0.0096338015153023
2005-12-21,0.004541740089723799
2005-12-22,0.007576300520687
2005-12-23,0.0007041070176588
2005-12-27,0.0001749123320681
2005-12-28,0.0048978203124721
2005-12-29,-0.002075633356005026
2005-12-30,-0.0024431887568660015
2006-01-03,0.0168936288224061
2006-01-04,9.885892131938287e-05
2006-01-05,-0.0079348582834621
2006-01-06,0.0131182911960393
2006-01-09,0.0041941829024439
2006-01-10,-0.007189685998125502
2006-01-11,0.004144019686238485
2006-01-12,-0.0040284238914934
2006-01-13,0.006607286886194855
2006-01-17,-0.0052436587066788
2006-01-18,-0.007552993256608799
2006-01-19,0.0077643844079509
2006-01-20,-0.0124038242652146
2006-01-23,0.0042644320864901
2006-01-24,0.00334789983689131
2006-01-25,0.005393548100520694
2006-01-26,0.004632195555373
2006-01-27,0.002557959389520861
2006-01-30,0.0051464456076492
2006-01-31,-0.0013172661688479
2006-02-01,-0.00041769078137500004
2006-02-02,-0.0020510365859646
2006-02-03,-0.0049508322651158
2006-02-06,5.5814923970499996e-05
2006-02-07,-0.01412631872044201
2006-02-08,0.0060835200627480995
2006-02-09,0.0067611767166263
2006-02-10,-0.006057399714823795
2006-02-13,-0.0078797798017163
2006-02-14,0.0093840075650596
2006-02-15,-0.0020602042349817
2006-02-16,0.0083202319036264
2006-02-17,0.0008216885059963001
2006-02-21,0.0008326838293435
2006-02-22,0.0055247175085208
2006-02-23,-0.0044901977497069
2006-02-24,0.006831943063126655
2006-02-27,-0.00292620062811
2006-02-28,1.4040990501100012e-05
2006-03-01,0.0027042353492219
2006-03-02,0.0061032170885615
2006-03-03,-0.0025868347215384
2006-03-06,-0.0082479141945962
2006-03-07,0.0010711538446945
2006-03-08,-0.005628355697488699
2006-03-09,4.8025853451799997e-05
2006-03-10,0.0020245250624567083
2006-03-13,0.004652107142562
2006-03-14,0.0072197561620747
2006-03-15,0.0031549512465221
2006-03-16,0.0031261091206183002
2006-03-17,0.000928995081713
2006-03-20,-0.0003772503981453999
2006-03-21,-0.0017810294286607388
2006-03-22,0.0028075008187558002
2006-03-23,8.92708704745e-05
2006-03-24,0.0039505248188366005
2006-03-27,0.0028021753794649
2006-03-28,-0.0064831251127962005
2006-03-29,0.0085106287028854
2006-03-30,0.0076592149549791
2006-03-31,-0.0050437456252107
2006-04-03,0.0043299876879573
2006-04-04,0.002618820480576
2006-04-05,0.0025321452702698
2006-04-06,0.005381821597249627
2006-04-07,-0.0067702487003978
2006-04-10,0.0105257978375867
2006-04-11,-0.0064091406566423
2006-04-12,0.0048010108539714
2006-04-13,0.0004937499958448
2006-04-17,0.0099636386157652
2006-04-18,0.014133119734280301
2006-04-19,0.0099477841300672
2006-04-20,-0.0342594094977817
2006-04-21,0.01776955307316086
2006-04-24,-0.0162589544558303
2006-04-25,0.006491669255014
2006-04-26,0.0074469706347786
2006-04-27,0.0003673864583083
2006-04-28,0.018287662635596197
2006-05-01,-0.0021979925654548
2006-05-02,0.0100137540446119
2006-05-03,-0.0068060322951312
2006-05-04,0.0056278615720262
2006-05-05,0.0063143181577667
2006-05-08,-0.0031065389616078
2006-05-09,0.010865890706871972
2006-05-10,0.0020240335343485
2006-05-11,-0.0011232524368002
2006-05-12,-0.0089431274653591
2006-05-15,-0.018140832147607
2006-05-16,0.0074848944707023
2006-05-17,-0.0130639461817429
2006-05-18,-0.0098269072310597
2006-05-19,-0.0048739870332168
2006-05-22,-0.0011343690992989
2006-05-23,0.0055686003057435
2006-05-24,-0.010305270137995301
2006-05-25,0.007460029582917999
2006-05-26,0.0035215119489366647
2006-05-30,-0.0039344737316299
2006-05-31,-0.0050476106058448
2006-06-01,-0.0039123914073029
2006-06-02,0.005022647562398901
2006-06-05,-0.0086120004573791
2006-06-06,-0.0053452819035675996
2006-06-07,-0.0022643584748675
2006-06-08,-0.0096566234308968
2006-06-09,-0.0032564608509414003
2006-06-12,-0.0082503388172073
2006-06-13,-0.0336514490212911
2006-06-14,-0.00039871328073749995
2006-06-15,0.0204246403873702
2006-06-16,-0.00033455563435109617
2006-06-19,-0.012082711390896901
2006-06-20,0.0077880034566265004
2006-06-21,0.0087856669681691
2006-06-22,-0.0073896758058046
2006-06-23,-0.0005849302912501
2006-06-26,0.0024292617845094997
2006-06-27,-0.007313819262703182
2006-06-28,0.0036070676662817
2006-06-29,0.020217120955130098
2006-06-30,0.007460891671911701
2006-07-03,0.0075456818998486
2006-07-05,-0.0019498875750412
2006-07-06,0.0050796260263894
2006-07-07,-0.0059718688338437
2006-07-10,-0.0035535367559399
2006-07-11,0.01096234398506651
2006-07-12,-0.0016868342337248
2006-07-13,-0.0023277695907833003
2006-07-14,-0.0034769017795094
2006-07-17,-0.0111109865071982
2006-07-18,-0.0061991155801669
2006-07-19,0.0191008854377333
2006-07-20,-0.008760169804128
2006-07-21,-0.0054246437404195
2006-07-24,0.0052351068842228995
2006-07-25,0.0022959221721373
2006-07-26,0.0032735909493035002
2006-07-27,0.0030088615527409
2006-07-28,0.0068628174805524
2006-07-31,-0.00031242095896972865
2006-08-01,0.0049645299057634006
2006-08-02,0.0078015875044739
2006-08-03,-0.0002233054540703
2006-08-04,0.0049261196520238
2006-08-07,-0.0022326513447109
2006-08-08,-0.0046660423284766
2006-08-09,0.0012830024310401
2006-08-10,-0.005287914786025499
2006-08-11,-0.0058518442834298995
2006-08-14,8.342648577749998e-05
2006-08-15,0.0067934898822295
2006-08-16,0.006411193857621801
2006-08-17,-0.0074093558055506
2006-08-18,0.0026420743333429
2006-08-21,0.005178164633386899
2006-08-22,-0.0019289568908717998
2006-08-23,0.0002161914670013
2006-08-24,0.0002673059691828
2006-08-25,-0.0008722728945354001
2006-08-28,-0.0035566940788284
2006-08-29,0.0023712248270527
2006-08-30,0.0040076228025984
2006-08-31,0.0061886080002277
2006-09-01,0.0019055924551576997
2006-09-05,0.0028116523729249
2006-09-06,-0.0030333903912792997
2006-09-07,-0.0121384964441716
2006-09-08,-0.0040254672979948
2006-09-11,-0.018336752504411698
2006-09-12,0.002548223816769
2006-09-13,0.0049811293084599
2006-09-14,-0.010783573491134742
2006-09-15,0.0042279870035548004
2006-09-18,0.005877206431873699
2006-09-19,-0.0080523650350188
2006-09-20,0.0049487319105332
2006-09-21,0.0035396372253739
2006-09-22,0.0007049126620316
2006-09-25,0.0050661088977990995
2006-09-26,0.0045676078011686
2006-09-27,0.0052129691873581
2006-09-28,-0.0010085386244986
2006-09-29,-0.0031636257911675
2006-10-02,-0.0011621068228708
2006-10-03,-0.0123798701834508
2006-10-04,0.0035215211398155
2006-10-05,0.005697536492230782
2006-10-06,-0.0015710054296057998
2006-10-10,4.8707825646200056e-05
2006-10-11,0.000295326395345
2006-10-12,0.0063751428282047004
2006-10-13,0.0061629743882122
2006-10-16,0.0036935548195101003
2006-10-17,-0.0037288046671832
2006-10-18,0.0020782314070582
2006-10-19,0.005032093558821901
2006-10-20,-0.0045205004344616
2006-10-23,-0.0024485155317579
2006-10-24,0.0026240791763311
2006-10-25,0.0039436330928402
2006-10-26,0.005905797001264
2006-10-27,-0.002848789945451
2006-10-30,0.0017536407952586
2006-10-31,0.0030776755191312998
2006-11-01,0.0024069969797657
2006-11-02,0.0019682416830042997
2006-11-03,-0.0013652969344273
2006-11-06,0.0038174459783612003
2006-11-07,0.001735742133139
2006-11-08,-0.0018609765782474
2006-11-09,0.0082380297440305
2006-11-10,-0.0004505096063282
2006-11-13,-0.0020704577083762
2006-11-14,0.0002763720870364
2006-11-15,0.0014267011760587
2006-11-16,-0.00020105274384221443
2006-11-17,0.0001286475483851
2006-11-20,-0.0010326874457912
2006-11-21,0.0037843189235579997
2006-11-22,0.001486601754043
2006-11-24,0.0043959953598296
2006-11-27,-0.0045401734876443
2006-11-28,0.0034709799154072
2006-11-29,0.0009311238749112999
2006-11-30,0.0069017735309283
2006-12-01,-0.0004446424705235
2006-12-04,0.0029708198322017003
2006-12-05,-0.0009035856617839
2006-12-06,-0.0051795380688017
2006-12-07,0.0026931339904692
2006-12-08,-0.0044256581350252
2006-12-11,0.0036451277254052
2006-12-12,0.0009971263756858
2006-12-13,-0.0011925224384032
2006-12-14,0.0019822741387729003
2006-12-15,-0.011364735219324299
2006-12-18,-0.0048554028149894
2006-12-19,0.0044091735162751005
2006-12-20,-0.002764504774619
2006-12-21,-0.0021944881516646
2006-12-22,2.4206152118000005e-05
2006-12-26,0.0037848913175578995
2006-12-27,0.0043257145993737004
2006-12-28,0.0013240785304454
2006-12-29,-0.0017557748812577
2007-01-02,0.0039216780615487995
2007-01-03,-0.009094354835276099
2007-01-04,-0.0003882816092125
2007-01-05,-0.011741625383652
2007-01-08,0.0021096500195361004
2007-01-09,0.002571474757478
2007-01-10,-0.0018929471791174
2007-01-11,0.0010994561528311
2007-01-12,0.010481267924000299
2007-01-16,-0.0038686948075236
2007-01-17,0.0031261488526486
2007-01-18,-0.0029191962143176
2007-01-19,0.0038234475369524
2007-01-22,-0.0021754711293113
2007-01-23,0.007691227147944599
2007-01-24,0.0032521495384916998
2007-01-25,-0.0048186255700056
2007-01-26,0.0004451165601109
2007-01-29,-0.0032024756809785
2007-01-30,0.0043572381954043
2007-01-31,0.0066374497768591995
2007-02-01,0.003950555244686901
2007-02-02,-0.0042134466774763
2007-02-05,0.0006792202860509001
2007-02-06,0.0038629091471935003
2007-02-07,0.0003979884377678
2007-02-08,0.0020468951190301
2007-02-09,-0.0006926084175646
2007-02-12,-0.0042604856780256
2007-02-13,0.0063987702719067
2007-02-14,0.0063368253886739
2007-02-15,0.00019554239942269999
2007-02-16,0.0002579849758365
2007-02-20,-0.0029965561789131
2007-02-21,0.0075399155153929994
2007-02-22,-0.0017571594441017
2007-02-23,0.0028569126686554002
2007-02-26,0.00139100646446
2007-02-27,-0.023022292627193502
2007-02-28,0.0024517537857915
2007-03-01,-0.0076176225311122
2007-03-02,-0.016844396312115102
2007-03-05,-0.009069527600009399
2007-03-06,0.011537092514677
2007-03-07,0.00013388904812279998
2007-03-08,0.0032490700554513997
2007-03-09,-0.0009876337037687
2007-03-12,0.0012474733857062
2007-03-13,-0.0135131176400834
2007-03-14,0.0031008638134797
2007-03-15,0.0042588041588808
2007-03-16,0.001419517188077
2007-03-19,0.0041014416190789
2007-03-20,0.0053815212414695
2007-03-21,0.0099266974633282
2007-03-22,-0.001208823674151
2007-03-23,-0.0044205574940596
2007-03-26,0.0030508803906498
2007-03-27,-0.004552945974584
2007-03-28,-0.0035581620081312
2007-03-29,0.00073001256906
2007-03-30,9.330491683500001e-05
2007-04-02,-0.0027351540953097
2007-04-03,0.0058203439188272
2007-04-04,0.0040859316826032
2007-04-05,0.0021357830264631997
2007-04-09,-0.0022427318607091
2007-04-10,0.0035231270387325
2007-04-11,-0.0033758463576414
2007-04-12,0.001628755023931
2007-04-13,0.0054270561458626
2007-04-16,0.0069481169014704
2007-04-17,-0.0014817564236961
2007-04-18,0.0045655722904153
2007-04-19,-0.0045607985071083
2007-04-20,0.008197706659627501
2007-04-23,-0.0018585354408459998
2007-04-24,-0.0039405035020286
2007-04-25,0.0052851451372423
2007-04-26,-0.0076495122366797
2007-04-27,0.0034321542270104003
2007-04-30,-0.0044224195455815005
2007-05-01,-0.0014661533572948
2007-05-02,0.0014641023593829
2007-05-03,0.0057608180835724
2007-05-04,0.0027529557528024
2007-05-07,0.002076497761479
2007-05-08,-0.0006826988937036
2007-05-09,-0.0010432976756745
2007-05-10,-0.0123680061782193
2007-05-11,0.006559684048589799
2007-05-14,-0.0024607894251730002
2007-05-15,0.0009374858598292999
2007-05-16,-0.0010935357870553
2007-05-17,-0.002513752270956102
2007-05-18,0.0037901985069714998
2007-05-21,0.0013458732095180002
2007-05-22,-0.0025656630786068165
2007-05-23,0.0006644531292560999
2007-05-24,-0.007010819423808
2007-05-25,0.0027398088787129
2007-05-29,0.0023614524845988
2007-05-30,0.0020007920271883
2007-05-31,0.0034075047795951
2007-06-01,0.006309731047443841
2007-06-04,0.0001568960452774
2007-06-05,-0.002754068678779
2007-06-06,-0.0043582077599198
2007-06-07,-0.0132086048446016
2007-06-08,-0.0016953027446096002
2007-06-11,0.0031846022332955
2007-06-12,-0.0089441820120896
2007-06-13,0.0086574568946455
2007-06-14,0.0011812371767143002
2007-06-15,0.0045745201418175
2007-06-18,7.536781846600001e-05
2007-06-19,0.0034648702983441
2007-06-20,-0.0096457729305341
2007-06-21,-0.0003053612884683143
2007-06-22,-0.006056717816733253
2007-06-25,-0.0031617335279181
2007-06-26,-0.0103140111549199
2007-06-27,0.0042181008645366
2007-06-28,0.0023143035508626
2007-06-29,-0.0012504303294899998
2007-07-02,0.009208177419089499
2007-07-03,-0.00014717891375329209
2007-07-05,-0.0040007070395986
2007-07-06,0.0044544461704831
2007-07-09,0.0004039828445494
2007-07-10,-0.0025552520411232
2007-07-11,0.0015731910672384
2007-07-12,0.011810273274985
2007-07-13,0.0003366670392029
2007-07-16,-0.0015659764170719
2007-07-17,-0.00043597113299270003
2007-07-18,0.0029877563878498003
2007-07-19,0.0024505145949369
2007-07-20,-0.0036780532063051003
2007-07-23,8.040938608429998e-05
2007-07-24,-0.00946764695320532
2007-07-25,0.0001841891377629
2007-07-26,-0.0148328884320717
2007-07-27,-0.0074081608595902
2007-07-30,0.0075769884802296
2007-07-31,-0.0070220466576727
2007-08-01,0.0051134088196078
2007-08-02,0.0009066522852143001
2007-08-03,-0.0104100524535527
2007-08-06,0.0137486441541845
2007-08-07,0.0036928270980752
2007-08-08,0.006246284836847999
2007-08-09,-0.0202281225558444
2007-08-10,0.0045100510485895
2007-08-13,-0.0040109070304
2007-08-14,-0.0082800409494618
2007-08-15,-0.0080135834909011
2007-08-16,-0.0042750080862049
2007-08-17,0.011074188687755901
2007-08-20,-0.0009937835453523714
2007-08-21,0.0003855655787594
2007-08-22,0.0041693238503638
2007-08-23,-0.0002937992607783
2007-08-24,0.008381086007773401
2007-08-27,-0.0055978572514815
2007-08-28,-0.011238222346906
2007-08-29,0.0105696824197595
2007-08-30,-0.0049069277832387
2007-08-31,0.0104152799028732
2007-09-04,0.007252721222702
2007-09-05,-0.006286447575218799
2007-09-06,0.0055943390231659
2007-09-07,-0.0033691424286403002
2007-09-10,-0.00012965018735679998
2007-09-11,0.0097091731086952
2007-09-12,-0.0018902826669277
2007-09-13,0.0009257941564445158
2007-09-14,0.0005075378230723
2007-09-17,0.0028599282199271
2007-09-18,0.016744087734707102
2007-09-19,0.0011798474589845
2007-09-20,0.0008901439588868
2007-09-21,0.002221191124733
2007-09-24,-0.0046867760927225
2007-09-25,0.00034534672173079997
2007-09-26,0.00018161043528899996
2007-09-27,0.0047830925005608
2007-09-28,0.0017393617240734
2007-10-01,0.0074658005460958
2007-10-02,-0.0055672287046133
2007-10-03,-0.0019366056275370001
2007-10-04,0.0038745535088478005
2007-10-05,0.003331175988862292
2007-10-09,0.00010151431354169996
2007-10-10,-0.0016135295757029001
2007-10-11,0.0012202306774246215
2007-10-12,0.000981791470625
2007-10-15,-0.0021058731739816
2007-10-16,-0.0073909884623883995
2007-10-17,-0.0013434836824343
2007-10-18,0.0015387152968388998
2007-10-19,-0.01392761137973335
2007-10-22,-0.0007231161127308001
2007-10-23,0.0046572292544847
2007-10-24,-0.0009240278588212999
2007-10-25,0.0034804139351472547
2007-10-26,0.014157884071958
2007-10-29,0.0036339688238148002
2007-10-30,-0.007650860134674
2007-10-31,0.008758076792910699
2007-11-01,-0.0195853647430054
2007-11-02,0.0072760899469157
2007-11-05,-0.0024455512186447002
2007-11-06,0.0182297947731759
2007-11-07,-0.0197986568911265
2007-11-08,0.0031250185910148
2007-11-09,-0.0033841060699744
2007-11-13,-5.195611812900005e-06
2007-11-14,0.0001013250509707
2007-11-15,-0.0185909914793388
2007-11-16,-0.0013551212439071
2007-11-19,-0.0119096455874008
2007-11-20,0.0043055692116251995
2007-11-21,-0.0090907231244818
2007-11-23,0.017546116829265098
2007-11-26,-0.0122917754082415
2007-11-27,0.0022152766256595
2007-11-28,0.012819129092410399
2007-11-29,-0.0046980437515715
2007-11-30,0.006038658861949799
2007-12-03,0.0005158540518046999
2007-12-04,-0.0012802980980515962
2007-12-05,0.0056533046176916995
2007-12-06,0.0095431930226325
2007-12-07,-0.0066548139110014
2007-12-10,0.0104625341078821
2007-12-11,-0.0184475237451047
2007-12-12,0.0021287578408759997
2007-12-13,-0.0086530851985813
2007-12-14,-0.0106387098922897
2007-12-17,-0.0047034611691279
2007-12-18,0.0071987339633255995
2007-12-19,0.00020618679196500003
2007-12-20,-0.00019754643106672875
2007-12-21,0.0100899391960644
2007-12-24,0.0059862585114687
2007-12-26,0.0024118864032304723
2007-12-27,-0.006188282174552501
2007-12-28,0.0041501117291631
2007-12-31,-0.0015928285496363999
2008-01-02,0.0009473977242718
2008-01-03,-0.0002479880662923
2008-01-04,-0.0133700660137555
2008-01-07,0.0002235492308365
2008-01-08,-0.004010474849350703
2008-01-09,0.0073388644038694
2008-01-10,0.012858165011913657
2008-01-11,-0.00098205571601
2008-01-14,0.0062836135538714005
2008-01-15,-0.017635436855333298
2008-01-16,-0.0009431521373053
2008-01-17,-0.0140618778756668
2008-01-18,-0.0015746024656808
2008-01-22,0.0036263829602232
2008-01-23,0.0192058035790342
2008-01-24,0.0104034775567484
2008-01-25,-0.0062729133515392
2008-01-28,0.013287034715568
2008-01-29,0.00310631230655174
2008-01-30,-0.0018694593539753
2008-01-31,0.0120405244382493
2008-02-01,0.0008300611884674
2008-02-04,-0.0109523028469901
2008-02-05,-0.0190296485287799
2008-02-06,0.00034658820154720004
2008-02-07,0.0079479816392394
2008-02-08,0.0008356994971352
2008-02-11,0.0024961190706456805
2008-02-12,-0.0006998434132132957
2008-02-13,0.0059136433927923
2008-02-14,-0.00874617606166454
2008-02-15,-0.0017153037416002
2008-02-19,0.0047889036134978
2008-02-20,0.009309863997284567
2008-02-21,-0.0038216458836699
2008-02-22,0.0060108345659044
2008-02-25,0.0036126452859343004
2008-02-26,0.008033608933363199
2008-02-27,0.006346959264098301
2008-02-28,-0.0006882060167493
2008-02-29,-0.01019056586709218
2008-03-03,0.0023189135840284
